Waste Generated (Tons/Day),Recycling Rate (%),Population Density (People/km²),Municipal Efficiency Score (1-10),Cost of Waste Management (₹/Ton),Awareness Campaigns Count,Landfill Capacity (Tons),Year,Efficiency_Cost_Index,Campaign_Effectiveness_Ratio,Capacity_vs_Generation,City_Target_Encoded,Waste Type_E-Waste,Waste Type_Hazardous,Waste Type_Organic,Waste Type_Plastic,Disposal Method_Incineration,Disposal Method_Landfill,Disposal Method_Recycling,Geo_Cluster_1,Geo_Cluster_2,Geo_Cluster_3,Geo_Cluster_4
7446,57,19454,6,1248,15,51929,2021,0.004803843074459567,0.0007710100231303007,6.973143547737344,56.16,0,0,0,0,1,0,0,1,0,0,0
8006,46,19454,9,1181,19,51929,2021,0.007614213197969543,0.0009766126959650475,6.4854502310478335,56.16,0,1,0,0,0,0,1,1,0,0,0
6678,66,19454,9,4434,3,51929,2022,0.002029312288613303,0.00015420200462606013,7.774966312322204,56.16,0,0,0,1,1,0,0,1,0,0,0
4686,51,19454,5,762,12,51929,2022,0.00655307994757536,0.0006168080185042405,11.079368465969704,56.16,0,0,1,0,0,0,1,1,0,0,0
2979,73,19454,5,4480,7,51929,2022,0.0011158223610801161,0.000359804677460807,17.425838926174496,56.16,1,0,0,0,1,0,0,1,0,0,0
6526,38,19454,7,1149,20,51929,2022,0.00608695652173913,0.0010280133641737343,7.956028803431899,56.16,0,0,0,0,0,0,1,1,0,0,0
577,83,19454,7,4530,18,51929,2022,0.001544912822776429,0.0009252120277563608,89.84256055363322,56.16,0,1,0,0,0,0,1,1,0,0,0
558,63,19454,9,614,0,51929,2023,0.014634146341463415,0.0,92.89624329159213,56.16,0,0,0,1,0,0,1,1,0,0,0
2461,33,19454,6,3223,4,51929,2023,0.0018610421836228288,0.00020560267283474686,21.092201462225834,56.16,0,0,1,0,0,1,0,1,0,0,0
586,48,19454,9,1161,13,51929,2023,0.00774526678141136,0.0006682086867129273,88.46507666098807,56.16,1,0,0,0,0,1,0,1,0,0,0
2023,44,19454,9,4545,16,51929,2023,0.001979762428508579,0.0008224106913389874,25.656620553359684,56.16,0,0,0,0,0,1,0,1,0,0,0
1905,74,19454,9,2265,18,51929,2023,0.003971756398940865,0.0009252120277563608,27.24501573976915,56.16,0,1,0,0,0,0,0,1,0,0,0
3200,58,7118,9,602,13,63720,2019,0.014925373134328358,0.0018260991712319146,19.906279287722587,60.92,0,0,0,1,0,0,1,1,0,0,0
1169,71,7118,6,3046,16,63720,2019,0.001969149983590417,0.0022475066722854333,54.46153846153846,60.92,0,0,1,0,1,0,0,1,0,0,0
7795,72,7118,10,4026,7,63720,2019,0.0024832381425378696,0.0009832841691248771,8.173422267829656,60.92,1,0,0,0,0,1,0,1,0,0,0
5367,32,7118,5,4155,4,63720,2019,0.001203079884504331,0.0005618766680713583,11.870342771982116,60.92,0,0,0,0,0,0,0,1,0,0,0
6122,76,7118,8,3926,10,63720,2019,0.002037178507766743,0.0014046916701783959,10.406663400293974,60.92,0,1,0,0,0,0,1,1,0,0,0
2337,69,7118,9,3011,15,63720,2020,0.00298804780876494,0.002107037505267594,27.254063301967495,60.92,0,0,0,1,0,1,0,1,0,0,0
891,74,7118,5,2819,16,63720,2020,0.0017730496453900709,0.0022475066722854333,71.43497757847534,60.92,0,0,1,0,0,0,1,1,0,0,0
2321,60,7118,10,3441,0,63720,2020,0.002905287623474724,0.0,27.441860465116278,60.92,1,0,0,0,0,1,0,1,0,0,0
2536,72,7118,8,3991,13,63720,2020,0.002004008016032064,0.0018260991712319146,25.11627906976744,60.92,0,0,0,0,0,0,0,1,0,0,0
4315,39,7118,5,3444,4,63720,2020,0.001451378809869376,0.0005618766680713583,14.763670064874884,60.92,0,1,0,0,1,0,0,1,0,0,0
3957,40,7118,6,872,15,63720,2021,0.006872852233676976,0.002107037505267594,16.099039919151085,60.92,0,0,0,1,0,0,0,1,0,0,0
6528,48,7118,9,1862,9,63720,2021,0.004830917874396135,0.0012642225031605564,9.75953438505131,60.92,0,0,1,0,0,1,0,1,0,0,0
9148,65,7118,5,3322,4,63720,2021,0.001504664459825459,0.0005618766680713583,6.964695595147011,60.92,1,0,0,0,1,0,0,1,0,0,0
2988,53,7118,6,3631,20,63720,2021,0.0016519823788546256,0.0028093833403567917,21.31816661090666,60.92,0,0,0,0,0,0,0,1,0,0,0
5235,33,7118,6,2870,16,63720,2021,0.0020898641588296763,0.0022475066722854333,12.169595110771581,60.92,0,1,0,0,0,0,1,1,0,0,0
7833,72,7118,10,997,1,63720,2022,0.01002004008016032,0.00014046916701783958,8.133775848863927,60.92,0,0,0,1,1,0,0,1,0,0,0
5713,85,7118,5,3842,15,63720,2022,0.0013010668748373666,0.002107037505267594,11.151557577878894,60.92,0,0,1,0,0,0,1,1,0,0,0
5990,37,7118,6,3278,2,63720,2022,0.0018298261665141812,0.00028093833403567916,10.635953930896344,60.92,1,0,0,0,1,0,0,1,0,0,0
9076,37,7118,10,1340,15,63720,2022,0.007457121551081283,0.002107037505267594,7.0199405089787374,60.92,0,0,0,0,0,1,0,1,0,0,0
1907,74,7118,5,557,6,63720,2022,0.008960573476702509,0.0008428150021070375,33.39622641509434,60.92,0,1,0,0,1,0,0,1,0,0,0
4114,42,7118,6,2176,1,63720,2023,0.002756086357372531,0.00014046916701783958,15.484811664641555,60.92,0,0,0,1,0,0,1,1,0,0,0
2259,75,7118,10,1100,5,63720,2023,0.009082652134423252,0.0007023458350891979,28.194690265486727,60.92,0,0,1,0,0,0,1,1,0,0,0
9698,79,7118,8,3131,15,63720,2023,0.002554278416347382,0.002107037505267594,6.569749458707083,60.92,1,0,0,0,1,0,0,1,0,0,0
2595,81,7118,7,993,14,63720,2023,0.007042253521126761,0.0019665683382497543,24.545454545454547,60.92,0,0,0,0,0,0,0,1,0,0,0
8135,79,7118,6,2933,3,63720,2023,0.002044989775051125,0.00042140750105351877,7.831858407079646,60.92,0,1,0,0,0,0,0,1,0,0,0
6010,71,19181,5,915,0,35432,2019,0.0054585152838427945,0.0,5.894526701048078,55.24,0,0,0,1,1,0,0,0,0,1,0
2008,54,19181,5,1878,5,35432,2019,0.0026609898882384245,0.00026066103638828066,17.63663514186162,55.24,0,0,1,0,0,0,1,0,0,1,0
7959,71,19181,7,4898,8,35432,2019,0.0014288630332720963,0.0004170576582212491,4.451256281407035,55.24,1,0,0,0,1,0,0,0,0,1,0
3618,73,19181,5,1318,12,35432,2019,0.0037907505686125853,0.0006255864873318737,9.790549875656259,55.24,0,0,0,0,0,0,1,0,0,1,0
5820,34,19181,7,4725,6,35432,2019,0.0014811680067710537,0.00031279324366593683,6.086926644906374,55.24,0,1,0,0,0,0,0,0,0,1,0
4462,55,19181,5,4317,16,35432,2020,0.001157943492357573,0.0008341153164424981,7.939054447680932,55.24,0,0,0,1,0,0,1,0,0,1,0
5920,54,19181,6,2492,6,35432,2020,0.0024067388688327317,0.00031279324366593683,5.984124303327141,55.24,0,0,1,0,0,0,1,0,0,1,0
9769,38,19181,6,1976,6,35432,2020,0.0030349013657056147,0.00031279324366593683,3.6266120777891504,55.24,1,0,0,0,0,0,0,0,0,1,0
4796,78,19181,8,3524,4,35432,2020,0.0022695035460992908,0.00020852882911062454,7.386283093600166,55.24,0,0,0,0,0,1,0,0,0,1,0
2461,39,19181,9,1811,8,35432,2020,0.004966887417218543,0.0004170576582212491,14.391551584077986,55.24,0,1,0,0,1,0,0,0,0,1,0
9096,76,19181,5,3310,17,35432,2021,0.0015101177891875567,0.0008862475237201543,3.894910410025283,55.24,0,0,0,1,0,0,0,0,0,1,0
1944,53,19181,10,3544,17,35432,2021,0.0028208744710860366,0.0008862475237201543,18.216966580976862,55.24,0,0,1,0,0,1,0,0,0,1,0
3083,58,19181,5,2181,9,35432,2021,0.00229147571035747,0.00046918986549890525,11.488975356679637,55.24,1,0,0,0,0,0,0,0,0,1,0
9041,33,19181,9,1487,2,35432,2021,0.006048387096774193,0.00010426441455531227,3.9186020791860208,55.24,0,0,0,0,0,1,0,0,0,1,0
2075,53,19181,9,1218,16,35432,2021,0.007383100902378999,0.0008341153164424981,17.06743737957611,55.24,0,1,0,0,0,0,0,0,0,1,0
9603,36,19181,6,1145,17,35432,2022,0.005235602094240838,0.0008862475237201543,3.689296126613911,55.24,0,0,0,1,0,0,1,0,0,1,0
4604,38,19181,6,2987,13,35432,2022,0.002008032128514056,0.0006777186946095297,7.694245385450597,55.24,0,0,1,0,0,1,0,0,0,1,0
5732,32,19181,7,3137,19,35432,2022,0.0022307202039515616,0.0009905119382754666,6.180359323216466,55.24,1,0,0,0,1,0,0,0,0,1,0
9883,50,19181,6,4134,15,35432,2022,0.0014510278113663846,0.0007819831091648421,3.584783488466208,55.24,0,0,0,0,0,0,0,0,0,1,0
1331,74,19181,6,3021,4,35432,2022,0.001985440105890139,0.00020852882911062454,26.6006006006006,55.24,0,1,0,0,0,0,0,0,0,1,0
6209,47,19181,10,2392,5,35432,2023,0.004178854993731718,0.00026066103638828066,5.705636070853462,55.24,0,0,0,1,0,1,0,0,0,1,0
7713,63,19181,5,1504,6,35432,2023,0.0033222591362126247,0.00031279324366593683,4.593207155820586,55.24,0,0,1,0,0,0,0,0,0,1,0
4700,78,19181,6,4043,15,35432,2023,0.001483679525222552,0.0007819831091648421,7.537119761752819,55.24,1,0,0,0,0,0,0,0,0,1,0
9415,69,19181,8,3994,17,35432,2023,0.002002503128911139,0.0008862475237201543,3.7629566694987258,55.24,0,0,0,0,0,0,1,0,0,1,0
2712,54,19181,7,3778,17,35432,2023,0.0018523418893887271,0.0008862475237201543,13.060081091043125,55.24,0,1,0,0,0,1,0,0,0,1,0
5770,75,12359,10,849,12,48016,2019,0.011764705882352941,0.000970873786407767,8.320221798648415,59.64,0,0,0,1,0,0,1,1,0,0,0
3716,63,12359,9,2761,9,48016,2019,0.0032585083272990588,0.0007281553398058253,12.917944578961528,59.64,0,0,1,0,0,0,1,1,0,0,0
1507,85,12359,7,1357,8,48016,2019,0.005154639175257732,0.0006472491909385113,31.840848806366047,59.64,1,0,0,0,0,0,1,1,0,0,0
6216,61,12359,5,4944,1,48016,2019,0.0010111223458038423,8.090614886731392e-05,7.723339231140422,59.64,0,0,0,0,0,0,1,1,0,0,0
5910,39,12359,5,3743,15,48016,2019,0.0013354700854700855,0.0012135922330097086,8.12316020977838,59.64,0,1,0,0,0,1,0,1,0,0,0
4884,56,12359,5,895,11,48016,2020,0.005580357142857143,0.0008899676375404531,9.829273285568066,59.64,0,0,0,1,0,0,1,1,0,0,0
7111,54,12359,5,1267,11,48016,2020,0.003943217665615142,0.0008899676375404531,6.75140607424072,59.64,0,0,1,0,0,0,0,1,0,0,0
4042,78,12359,6,1250,17,48016,2020,0.004796163069544364,0.0013754045307443365,11.876329458323028,59.64,1,0,0,0,0,1,0,1,0,0,0
3381,48,12359,5,4978,17,48016,2020,0.001004217714400482,0.0013754045307443365,14.197516262566529,59.64,0,0,0,0,0,1,0,1,0,0,0
588,76,12359,8,3832,15,48016,2020,0.0020871380120010435,0.0012135922330097086,81.52122241086587,59.64,0,1,0,0,1,0,0,1,0,0,0
9354,73,12359,6,1758,16,48016,2021,0.0034110289937464467,0.0012944983818770227,5.132656333511491,59.64,0,0,0,1,0,1,0,1,0,0,0
7018,53,12359,6,4005,5,48016,2021,0.0014977533699450823,0.0004045307443365696,6.840860521441801,59.64,0,0,1,0,0,0,1,1,0,0,0
7321,31,12359,8,4193,11,48016,2021,0.0019074868860276585,0.0008899676375404531,6.5577711007921335,59.64,1,0,0,0,0,0,0,1,0,0,0
9575,65,12359,6,3043,0,48016,2021,0.0019710906701708277,0.0,5.014202172096909,59.64,0,0,0,0,0,0,0,1,0,0,0
2751,30,12359,7,1396,17,48016,2021,0.005010737294201861,0.0013754045307443365,17.447674418604652,59.64,0,1,0,0,0,0,0,1,0,0,0
3074,77,12359,10,4735,14,48016,2022,0.0021114864864864866,0.0011326860841423948,15.614959349593496,59.64,0,0,0,1,0,0,0,1,0,0,0
4528,78,12359,8,2938,18,48016,2022,0.0027220142905750254,0.0014563106796116505,10.601898873923604,59.64,0,0,1,0,0,0,1,1,0,0,0
545,68,12359,5,4818,10,48016,2022,0.0010375596596804316,0.0008090614886731392,87.94139194139194,59.64,1,0,0,0,1,0,0,1,0,0,0
4931,58,12359,6,2921,0,48016,2022,0.002053388090349076,0.0,9.735604217356043,59.64,0,0,0,0,0,0,0,1,0,0,0
7605,31,12359,8,1191,16,48016,2022,0.006711409395973154,0.0012944983818770227,6.312910859847489,59.64,0,1,0,0,0,0,0,1,0,0,0
7054,62,12359,6,1978,10,48016,2023,0.003031834259727135,0.0008090614886731392,6.80595322466336,59.64,0,0,0,1,0,0,0,1,0,0,0
7615,39,12359,5,3030,11,48016,2023,0.001649620587264929,0.0008899676375404531,6.304621848739496,59.64,0,0,1,0,0,0,1,1,0,0,0
6752,48,12359,5,986,1,48016,2023,0.005065856129685917,8.090614886731392e-05,7.110321338664297,59.64,1,0,0,0,0,0,0,1,0,0,0
8160,58,12359,6,3943,0,48016,2023,0.0015212981744421906,0.0,5.88359269697341,59.64,0,0,0,0,1,0,0,1,0,0,0
2622,85,12359,9,1879,15,48016,2023,0.0047872340425531915,0.0012135922330097086,18.30575676706062,59.64,0,1,0,0,0,0,1,1,0,0,0
5559,49,11280,6,735,5,54460,2019,0.008152173913043478,0.0004432231185178619,9.79496402877698,51.84,0,0,0,1,0,0,1,1,0,0,0
549,32,11280,8,4300,7,54460,2019,0.001860032550569635,0.0006205123659250067,99.01818181818182,51.84,0,0,1,0,0,0,0,1,0,0,0
6318,66,11280,9,3620,3,54460,2019,0.0024855012427506215,0.00026593387111071713,8.618452286754234,51.84,1,0,0,0,0,0,0,1,0,0,0
7388,74,11280,8,3177,6,54460,2019,0.0025173064820641915,0.0005318677422214343,7.370415482473947,51.84,0,0,0,0,0,1,0,1,0,0,0
3629,34,11280,8,4718,14,54460,2019,0.00169527442254715,0.0012410247318500134,15.002754820936639,51.84,0,1,0,0,1,0,0,1,0,0,0
4765,62,11280,10,4218,3,54460,2020,0.002370229912301493,0.00026593387111071713,11.426772975241292,51.84,0,0,0,1,0,1,0,1,0,0,0
9036,47,11280,5,3454,6,54460,2020,0.001447178002894356,0.0005318677422214343,6.026336173508908,51.84,0,0,1,0,0,0,0,1,0,0,0
1600,85,11280,6,4572,6,54460,2020,0.001312048983162038,0.0005318677422214343,34.01623985009369,51.84,1,0,0,0,0,0,0,1,0,0,0
5094,34,11280,5,3993,17,54460,2020,0.0012518778167250877,0.0015069586029607305,10.68891069676153,51.84,0,0,0,0,0,0,0,1,0,0,0
1827,49,11280,7,1661,9,54460,2020,0.00421179302045728,0.0007978016133321515,29.792122538293217,51.84,0,1,0,0,1,0,0,1,0,0,0
2782,51,11280,9,4711,14,54460,2021,0.0019100169779286927,0.0012410247318500134,19.56881063600431,51.84,0,0,0,1,0,0,1,1,0,0,0
9542,61,11280,7,4239,2,54460,2021,0.0016509433962264152,0.00017728924740714476,5.706800796395264,51.84,0,0,1,0,1,0,0,1,0,0,0
5503,61,11280,8,1671,20,54460,2021,0.004784688995215311,0.0017728924740714476,9.894622093023257,51.84,1,0,0,0,0,0,0,1,0,0,0
8284,45,11280,5,3055,6,54460,2021,0.0016361256544502618,0.0005318677422214343,6.5733252866626435,51.84,0,0,0,0,0,1,0,1,0,0,0
1014,51,11280,9,1873,10,54460,2021,0.0048025613660619,0.0008864462370357238,53.6551724137931,51.84,0,1,0,0,0,0,1,1,0,0,0
3556,41,11280,10,4042,2,54460,2022,0.002473410833539451,0.00017728924740714476,15.310655046387405,51.84,0,0,0,1,1,0,0,1,0,0,0
9726,50,11280,10,4444,7,54460,2022,0.0022497187851518562,0.0006205123659250067,5.598848565847641,51.84,0,0,1,0,0,0,1,1,0,0,0
5300,60,11280,5,669,15,54460,2022,0.007462686567164179,0.0013296693555535856,10.273533295604603,51.84,1,0,0,0,0,0,0,1,0,0,0
7561,47,11280,8,3024,18,54460,2022,0.002644628099173554,0.001595603226664303,7.2017984660142815,51.84,0,0,0,0,0,0,0,1,0,0,0
4272,41,11280,6,4123,9,54460,2022,0.001454898157129001,0.0007978016133321515,12.745143926983385,51.84,0,1,0,0,1,0,0,1,0,0,0
6842,42,11280,8,3546,15,54460,2023,0.002255427121511136,0.0013296693555535856,7.958497734911589,51.84,0,0,0,1,0,0,1,1,0,0,0
5233,38,11280,10,1146,5,54460,2023,0.008718395815170008,0.0004432231185178619,10.405043943446694,51.84,0,0,1,0,0,0,1,1,0,0,0
9903,41,11280,7,3260,4,54460,2023,0.0021465808034345293,0.0003545784948142895,5.498788368336026,51.84,1,0,0,0,0,1,0,1,0,0,0
7540,77,11280,6,4220,7,54460,2023,0.0014214641080312722,0.0006205123659250067,7.221853865535075,51.84,0,0,0,0,0,0,0,1,0,0,0
2480,58,11280,6,1081,19,54460,2023,0.005545286506469501,0.0016842478503678751,21.950826279725916,51.84,0,1,0,0,0,0,0,1,0,0,0
